day,time,tempC,windspeedKmph,weatherDesc,humidity,visibility
2021-02-27,23,26,15,Partly cloudy,77,10
2021-02-28,0,26,13,Partly cloudy,79,10
2021-02-28,1,25,13,Partly cloudy,81,10
2021-02-28,2,25,13,Partly cloudy,82,10
2021-02-28,3,25,13,Partly cloudy,84,10
2021-02-28,4,25,12,Partly cloudy,82,10
2021-02-28,5,25,12,Partly cloudy,81,10
2021-02-28,6,25,12,Partly cloudy,80,10
2021-02-28,7,27,12,Partly cloudy,72,10
2021-02-28,8,28,13,Partly cloudy,64,10
2021-02-28,9,30,14,Partly cloudy,56,10
2021-02-28,10,31,14,Partly cloudy,50,10
2021-02-28,11,33,14,Partly cloudy,43,10
2021-02-28,12,35,15,Partly cloudy,37,10
2021-02-28,13,35,16,Partly cloudy,38,10
2021-02-28,14,34,18,Partly cloudy,39,10
2021-02-28,15,34,20,Partly cloudy,39,10
2021-02-28,16,33,20,Partly cloudy,44,10
2021-02-28,17,31,20,Partly cloudy,49,10
2021-02-28,18,30,20,Partly cloudy,54,10
2021-02-28,19,29,19,Partly cloudy,58,10
2021-02-28,20,28,19,Partly cloudy,62,10
2021-02-28,21,27,18,Partly cloudy,65,10
2021-02-28,22,27,18,Partly cloudy,67,10
2021-02-28,23,26,18,Partly cloudy,68,10
