"Day","Month","Year","Hour","Site","Parameter","Date__LT_","AQI","Raw_Conc_","Conc__Unit","Duration","QC_Name","AQI_Category","NowCast_Conc_","Date","tempC","windspeedKmph","weatherDesc","humidity","visibility","weatherDescNew","windspeed_Cat","humidity_cat"
20,12,2020,1,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:01:00:00",58,17,"UG/M3","1 Hr","Valid","Moderate",15.3,"20-12-2020",24,12,"Partly cloudy",75,10,"Partly cloudy","High","Humid"
20,12,2020,10,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:10:00:00",69,15,"UG/M3","1 Hr","Valid","Moderate",20.5,"20-12-2020",27,17,"Partly cloudy",61,10,"Partly cloudy","High","Humid"
20,12,2020,11,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:11:00:00",61,13,"UG/M3","1 Hr","Valid","Moderate",16.7,"20-12-2020",28,17,"Partly cloudy",58,10,"Partly cloudy","High","Normal"
20,12,2020,12,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:12:00:00",52,9,"UG/M3","1 Hr","Valid","Moderate",12.8,"20-12-2020",30,17,"Partly cloudy",54,10,"Partly cloudy","High","Normal"
20,12,2020,13,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:13:00:00",50,11,"UG/M3","1 Hr","Valid","Good",11.9,"20-12-2020",30,16,"Partly cloudy",55,10,"Partly cloudy","High","Normal"
20,12,2020,14,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:14:00:00",56,17,"UG/M3","1 Hr","Valid","Moderate",14.4,"20-12-2020",30,15,"Partly cloudy",55,10,"Partly cloudy","High","Normal"
20,12,2020,15,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:15:00:00",49,9,"UG/M3","1 Hr","Valid","Good",11.7,"20-12-2020",31,14,"Partly cloudy",55,10,"Partly cloudy","High","Normal"
20,12,2020,16,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:16:00:00",55,16,"UG/M3","1 Hr","Valid","Moderate",13.8,"20-12-2020",30,15,"Partly cloudy",57,10,"Partly cloudy","High","Normal"
20,12,2020,17,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:17:00:00",60,19,"UG/M3","1 Hr","Valid","Moderate",16.4,"20-12-2020",29,15,"Partly cloudy",59,10,"Partly cloudy","High","Normal"
20,12,2020,18,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:18:00:00",53,10,"UG/M3","1 Hr","Valid","Moderate",13.2,"20-12-2020",28,15,"Partly cloudy",60,10,"Partly cloudy","High","Normal"
20,12,2020,19,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:19:00:00",48,10,"UG/M3","1 Hr","Valid","Good",11.6,"20-12-2020",27,15,"Partly cloudy",61,10,"Partly cloudy","High","Humid"
20,12,2020,2,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:02:00:00",61,19,"UG/M3","1 Hr","Valid","Moderate",17,"20-12-2020",24,12,"Partly cloudy",74,10,"Partly cloudy","High","Humid"
20,12,2020,20,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:20:00:00",52,14,"UG/M3","1 Hr","Valid","Moderate",12.8,"20-12-2020",26,15,"Partly cloudy",62,10,"Partly cloudy","High","Humid"
20,12,2020,21,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:21:00:00",52,13,"UG/M3","1 Hr","Valid","Moderate",12.8,"20-12-2020",25,14,"Partly cloudy",64,10,"Partly cloudy","High","Humid"
20,12,2020,22,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:22:00:00",48,10,"UG/M3","1 Hr","Valid","Good",11.4,"20-12-2020",25,14,"Partly cloudy",64,10,"Partly cloudy","High","Humid"
20,12,2020,23,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:23:00:00",49,12,"UG/M3","1 Hr","Valid","Good",11.7,"20-12-2020",24,14,"Partly cloudy",65,10,"Partly cloudy","High","Humid"
20,12,2020,3,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:03:00:00",62,18,"UG/M3","1 Hr","Valid","Moderate",17.5,"20-12-2020",24,13,"Partly cloudy",73,10,"Partly cloudy","High","Humid"
20,12,2020,4,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:04:00:00",67,22,"UG/M3","1 Hr","Valid","Moderate",19.6,"20-12-2020",24,13,"Partly cloudy",73,10,"Partly cloudy","High","Humid"
20,12,2020,5,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:05:00:00",74,26,"UG/M3","1 Hr","Valid","Moderate",22.8,"20-12-2020",24,14,"Partly cloudy",73,10,"Partly cloudy","High","Humid"
20,12,2020,6,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:06:00:00",71,20,"UG/M3","1 Hr","Valid","Moderate",21.4,"20-12-2020",23,15,"Partly cloudy",72,10,"Partly cloudy","High","Humid"
20,12,2020,7,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:07:00:00",68,19,"UG/M3","1 Hr","Valid","Moderate",20.2,"20-12-2020",24,16,"Partly cloudy",69,10,"Partly cloudy","High","Humid"
20,12,2020,8,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:08:00:00",72,24,"UG/M3","1 Hr","Valid","Moderate",22.1,"20-12-2020",25,16,"Partly cloudy",67,10,"Partly cloudy","High","Humid"
20,12,2020,9,"Ho Chi Minh City","PM2.5 - Principal","20DEC20:09:00:00",80,30,"UG/M3","1 Hr","Valid","Moderate",26,"20-12-2020",26,17,"Partly cloudy",64,10,"Partly cloudy","High","Humid"
20,2,2021,0,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:00:00:00",99,37,"UG/M3","1 Hr","Valid","Moderate",34.8,"20-02-2021",26,4,"Partly cloudy",63,10,"Partly cloudy","Low","Humid"
20,2,2021,1,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:01:00:00",103,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",36.4,"20-02-2021",25,4,"Partly cloudy",64,10,"Partly cloudy","Low","Humid"
20,2,2021,10,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:10:00:00",98,36,"UG/M3","1 Hr","Valid","Moderate",34.3,"20-02-2021",31,6,"Partly cloudy",47,10,"Partly cloudy","Low","Normal"
20,2,2021,11,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:11:00:00",95,31,"UG/M3","1 Hr","Valid","Moderate",33.2,"20-02-2021",32,6,"Sunny",41,10,"Sunny","Low","Normal"
20,2,2021,12,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:12:00:00",94,31,"UG/M3","1 Hr","Valid","Moderate",32.5,"20-02-2021",34,6,"Sunny",36,10,"Sunny","Low","Normal"
20,2,2021,13,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:13:00:00",88,25,"UG/M3","1 Hr","Valid","Moderate",29.5,"20-02-2021",34,6,"Sunny",34,10,"Sunny","Low","Normal"
20,2,2021,14,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:14:00:00",82,24,"UG/M3","1 Hr","Valid","Moderate",27,"20-02-2021",34,7,"Partly cloudy",31,10,"Partly cloudy","Medium","Normal"
20,2,2021,15,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:15:00:00",86,31,"UG/M3","1 Hr","Valid","Moderate",28.7,"20-02-2021",35,7,"Partly cloudy",29,10,"Partly cloudy","Medium","Dry"
20,2,2021,16,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:16:00:00",84,27,"UG/M3","1 Hr","Valid","Moderate",28,"20-02-2021",34,10,"Partly cloudy",36,10,"Partly cloudy","High","Normal"
20,2,2021,17,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:17:00:00",83,27,"UG/M3","1 Hr","Valid","Moderate",27.5,"20-02-2021",33,12,"Partly cloudy",42,10,"Partly cloudy","High","Normal"
20,2,2021,18,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:18:00:00",82,26,"UG/M3","1 Hr","Valid","Moderate",26.9,"20-02-2021",32,14,"Partly cloudy",49,10,"Partly cloudy","High","Normal"
20,2,2021,19,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:19:00:00",80,25,"UG/M3","1 Hr","Valid","Moderate",26.1,"20-02-2021",31,14,"Partly cloudy",54,10,"Partly cloudy","High","Normal"
20,2,2021,2,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:02:00:00",99,33,"UG/M3","1 Hr","Valid","Moderate",34.7,"20-02-2021",24,4,"Partly cloudy",65,10,"Partly cloudy","Low","Humid"
20,2,2021,20,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:20:00:00",80,26,"UG/M3","1 Hr","Valid","Moderate",26,"20-02-2021",30,14,"Partly cloudy",60,10,"Partly cloudy","High","Normal"
20,2,2021,21,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:21:00:00",80,25,"UG/M3","1 Hr","Valid","Moderate",25.8,"20-02-2021",29,14,"Partly cloudy",66,10,"Partly cloudy","High","Humid"
20,2,2021,22,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:22:00:00",83,31,"UG/M3","1 Hr","Valid","Moderate",27.2,"20-02-2021",28,11,"Partly cloudy",68,10,"Partly cloudy","High","Humid"
20,2,2021,23,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:23:00:00",82,25,"UG/M3","1 Hr","Valid","Moderate",26.7,"20-02-2021",27,8,"Partly cloudy",70,10,"Partly cloudy","Medium","Humid"
20,2,2021,3,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:03:00:00",96,32,"UG/M3","1 Hr","Valid","Moderate",33.3,"20-02-2021",24,3,"Partly cloudy",67,10,"Partly cloudy","Low","Humid"
20,2,2021,4,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:04:00:00",93,30,"UG/M3","1 Hr","Valid","Moderate",31.9,"20-02-2021",24,3,"Partly cloudy",67,10,"Partly cloudy","Low","Humid"
20,2,2021,5,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:05:00:00",91,30,"UG/M3","1 Hr","Valid","Moderate",31,"20-02-2021",24,3,"Partly cloudy",67,10,"Partly cloudy","Low","Humid"
20,2,2021,6,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:06:00:00",92,32,"UG/M3","1 Hr","Valid","Moderate",31.4,"20-02-2021",24,3,"Partly cloudy",67,10,"Partly cloudy","Low","Humid"
20,2,2021,7,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:07:00:00",89,29,"UG/M3","1 Hr","Valid","Moderate",30.3,"20-02-2021",26,4,"Partly cloudy",62,10,"Partly cloudy","Low","Humid"
20,2,2021,8,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:08:00:00",89,28,"UG/M3","1 Hr","Valid","Moderate",30.3,"20-02-2021",28,5,"Partly cloudy",58,10,"Partly cloudy","Low","Normal"
20,2,2021,9,"Ho Chi Minh City","PM2.5 - Principal","20FEB21:09:00:00",96,41,"UG/M3","1 Hr","Valid","Moderate",33.5,"20-02-2021",29,5,"Partly cloudy",53,10,"Partly cloudy","Low","Normal"
21,12,2016,0,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:00:00:00",126,36,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",37.1,"21-12-2016",26,4,"Clear",88,10,"Clear","Low","Humid"
21,12,2016,1,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:01:00:00",122,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",37.5,"21-12-2016",26,4,"Clear",89,10,"Clear","Low","Humid"
21,12,2016,10,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:10:00:00",115,25,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",44.1,"21-12-2016",30,4,"Sunny",70,10,"Sunny","Low","Humid"
21,12,2016,11,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:11:00:00",115,28,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",36.1,"21-12-2016",31,4,"Partly cloudy",66,10,"Partly cloudy","Low","Humid"
21,12,2016,12,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:12:00:00",114,29,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",32.5,"21-12-2016",32,4,"Partly cloudy",63,10,"Partly cloudy","Low","Humid"
21,12,2016,13,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:13:00:00",114,50,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",41.3,"21-12-2016",32,5,"Partly cloudy",64,10,"Partly cloudy","Low","Humid"
21,12,2016,14,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:14:00:00",116,54,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",47.6,"21-12-2016",31,5,"Light rain shower",66,10,"Light rain shower","Low","Humid"
21,12,2016,15,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:15:00:00",117,35,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",41.3,"21-12-2016",31,6,"Light rain shower",67,10,"Light rain shower","Low","Humid"
21,12,2016,16,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:16:00:00",119,44,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",42.7,"21-12-2016",30,7,"Light rain shower",72,10,"Light rain shower","Medium","Humid"
21,12,2016,17,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:17:00:00",122,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",40.3,"21-12-2016",28,8,"Patchy rain possible",77,9,"Patchy rain possible","Medium","Humid"
21,12,2016,18,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:18:00:00",125,35,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",37.7,"21-12-2016",27,9,"Patchy rain possible",82,9,"Patchy rain possible","Medium","Humid"
21,12,2016,19,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:19:00:00",130,24,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",30.8,"21-12-2016",27,9,"Patchy rain possible",83,9,"Patchy rain possible","Medium","Humid"
21,12,2016,2,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:02:00:00",125,48,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",42.8,"21-12-2016",26,4,"Clear",89,10,"Clear","Low","Humid"
21,12,2016,20,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:20:00:00",137,27,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",28.9,"21-12-2016",26,9,"Partly cloudy",84,10,"Partly cloudy","Medium","Humid"
21,12,2016,21,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:21:00:00",142,28,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",28.4,"21-12-2016",26,10,"Partly cloudy",86,10,"Partly cloudy","High","Humid"
21,12,2016,22,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:22:00:00",145,32,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",30.2,"21-12-2016",25,10,"Partly cloudy",86,10,"Partly cloudy","High","Humid"
21,12,2016,23,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:23:00:00",148,28,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",29.1,"21-12-2016",25,9,"Partly cloudy",86,10,"Partly cloudy","Medium","Humid"
21,12,2016,3,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:03:00:00",127,40,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",41.4,"21-12-2016",25,5,"Clear",90,10,"Clear","Low","Humid"
21,12,2016,4,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:04:00:00",127,45,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",43.2,"21-12-2016",25,5,"Clear",89,10,"Clear","Low","Humid"
21,12,2016,5,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:05:00:00",128,56,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",49.6,"21-12-2016",25,5,"Partly cloudy",89,10,"Partly cloudy","Low","Humid"
21,12,2016,6,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:06:00:00",125,42,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",45.8,"21-12-2016",26,5,"Partly cloudy",88,10,"Partly cloudy","Low","Humid"
21,12,2016,7,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:07:00:00",121,54,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",48.7,"21-12-2016",27,5,"Partly cloudy",83,10,"Partly cloudy","Low","Humid"
21,12,2016,8,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:08:00:00",117,83,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",66.5,"21-12-2016",28,4,"Sunny",79,10,"Sunny","Low","Humid"
21,12,2016,9,"Ho Chi Minh City","PM2.5 - Principal","21DEC16:09:00:00",116,60,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",63.2,"21-12-2016",30,4,"Sunny",74,10,"Sunny","Low","Humid"
21,12,2017,0,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:00:00:00",76,22,"UG/M3","1 Hr","Valid","Moderate",23.8,"21-12-2017",22,15,"Patchy light drizzle",61,5,"Others","High","Humid"
21,12,2017,1,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:01:00:00",77,25,"UG/M3","1 Hr","Valid","Moderate",24.4,"21-12-2017",22,15,"Patchy light drizzle",63,6,"Others","High","Humid"
21,12,2017,10,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:10:00:00",89,31,"UG/M3","1 Hr","Valid","Moderate",30,"21-12-2017",26,17,"Partly cloudy",59,10,"Partly cloudy","High","Normal"
21,12,2017,11,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:11:00:00",88,29,"UG/M3","1 Hr","Valid","Moderate",29.5,"21-12-2017",28,15,"Cloudy",56,10,"Cloudy","High","Normal"
21,12,2017,12,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:12:00:00",79,21,"UG/M3","1 Hr","Valid","Moderate",25.2,"21-12-2017",30,13,"Cloudy",52,10,"Cloudy","High","Normal"
21,12,2017,13,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:13:00:00",63,10,"UG/M3","1 Hr","Valid","Moderate",17.6,"21-12-2017",28,11,"Cloudy",57,10,"Cloudy","High","Normal"
21,12,2017,14,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:14:00:00",62,17,"UG/M3","1 Hr","Valid","Moderate",17.3,"21-12-2017",27,9,"Overcast",61,10,"Others","Medium","Humid"
21,12,2017,15,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:15:00:00",64,19,"UG/M3","1 Hr","Valid","Moderate",18.1,"21-12-2017",26,7,"Overcast",66,10,"Others","Medium","Humid"
21,12,2017,16,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:16:00:00",67,21,"UG/M3","1 Hr","Valid","Moderate",19.5,"21-12-2017",26,9,"Overcast",66,7,"Others","Medium","Humid"
21,12,2017,17,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:17:00:00",74,27,"UG/M3","1 Hr","Valid","Moderate",23.2,"21-12-2017",25,11,"Light drizzle",67,5,"Others","High","Humid"
21,12,2017,18,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:18:00:00",81,30,"UG/M3","1 Hr","Valid","Moderate",26.6,"21-12-2017",25,13,"Light drizzle",67,2,"Others","High","Humid"
21,12,2017,19,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:19:00:00",83,28,"UG/M3","1 Hr","Valid","Moderate",27.3,"21-12-2017",25,12,"Light drizzle",66,5,"Others","High","Humid"
21,12,2017,2,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:02:00:00",77,25,"UG/M3","1 Hr","Valid","Moderate",24.7,"21-12-2017",22,16,"Patchy rain possible",64,8,"Patchy rain possible","High","Humid"
21,12,2017,20,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:20:00:00",91,35,"UG/M3","1 Hr","Valid","Moderate",31.1,"21-12-2017",24,11,"Cloudy",66,7,"Cloudy","High","Humid"
21,12,2017,21,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:21:00:00",91,31,"UG/M3","1 Hr","Valid","Moderate",31,"21-12-2017",24,9,"Cloudy",65,10,"Cloudy","Medium","Humid"
21,12,2017,22,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:22:00:00",90,30,"UG/M3","1 Hr","Valid","Moderate",30.5,"21-12-2017",24,10,"Cloudy",66,10,"Cloudy","High","Humid"
21,12,2017,23,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:23:00:00",63,5,"UG/M3","1 Hr","Valid","Moderate",17.7,"21-12-2017",24,11,"Cloudy",66,10,"Cloudy","High","Humid"
21,12,2017,3,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:03:00:00",69,17,"UG/M3","1 Hr","Valid","Moderate",20.8,"21-12-2017",22,16,"Patchy rain possible",66,9,"Patchy rain possible","High","Humid"
21,12,2017,4,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:04:00:00",65,17,"UG/M3","1 Hr","Valid","Moderate",18.9,"21-12-2017",21,16,"Patchy rain possible",69,9,"Patchy rain possible","High","Humid"
21,12,2017,5,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:05:00:00",65,19,"UG/M3","1 Hr","Valid","Moderate",18.9,"21-12-2017",21,17,"Light rain shower",71,10,"Light rain shower","High","Humid"
21,12,2017,6,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:06:00:00",66,20,"UG/M3","1 Hr","Valid","Moderate",19.4,"21-12-2017",21,17,"Light rain shower",74,10,"Light rain shower","High","Humid"
21,12,2017,7,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:07:00:00",77,30,"UG/M3","1 Hr","Valid","Moderate",24.5,"21-12-2017",22,18,"Light rain shower",70,10,"Light rain shower","High","Humid"
21,12,2017,8,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:08:00:00",87,34,"UG/M3","1 Hr","Valid","Moderate",29.3,"21-12-2017",24,18,"Partly cloudy",67,10,"Partly cloudy","High","Humid"
21,12,2017,9,"Ho Chi Minh City","PM2.5 - Principal","21DEC17:09:00:00",87,29,"UG/M3","1 Hr","Valid","Moderate",29.1,"21-12-2017",25,19,"Partly cloudy",63,10,"Partly cloudy","High","Humid"
21,12,2018,11,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:11:00:00",109,79,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",38.6,"21-12-2018",32,4,"Cloudy",56,10,"Cloudy","Low","Normal"
21,12,2018,12,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:12:00:00",165,85,"UG/M3","1 Hr","Valid","Unhealthy",82.1,"21-12-2018",33,5,"Cloudy",53,10,"Cloudy","Low","Normal"
21,12,2018,13,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:13:00:00",162,69,"UG/M3","1 Hr","Valid","Unhealthy",76.9,"21-12-2018",32,4,"Cloudy",55,10,"Cloudy","Low","Normal"
21,12,2018,14,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:14:00:00",155,49,"UG/M3","1 Hr","Valid","Unhealthy",62.9,"21-12-2018",32,3,"Partly cloudy",57,10,"Partly cloudy","Low","Normal"
21,12,2018,15,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:15:00:00",154,61,"UG/M3","1 Hr","Valid","Unhealthy",62,"21-12-2018",32,2,"Partly cloudy",59,10,"Partly cloudy","Low","Normal"
21,12,2018,16,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:16:00:00",151,48,"UG/M3","1 Hr","Valid","Unhealthy",55.6,"21-12-2018",31,4,"Partly cloudy",64,10,"Partly cloudy","Low","Humid"
21,12,2018,17,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:17:00:00",140,47,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",51.5,"21-12-2018",29,7,"Partly cloudy",69,10,"Partly cloudy","Medium","Humid"
21,12,2018,18,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:18:00:00",112,29,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",39.8,"21-12-2018",28,9,"Partly cloudy",73,10,"Partly cloudy","Medium","Humid"
21,12,2018,19,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:19:00:00",90,22,"UG/M3","1 Hr","Valid","Moderate",30.8,"21-12-2018",27,10,"Partly cloudy",77,10,"Partly cloudy","High","Humid"
21,12,2018,20,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:20:00:00",76,17,"UG/M3","1 Hr","Valid","Moderate",23.9,"21-12-2018",26,10,"Partly cloudy",80,10,"Partly cloudy","High","Humid"
21,12,2018,21,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:21:00:00",67,16,"UG/M3","1 Hr","Valid","Moderate",19.9,"21-12-2018",26,11,"Partly cloudy",84,10,"Partly cloudy","High","Humid"
21,12,2018,22,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:22:00:00",80,32,"UG/M3","1 Hr","Valid","Moderate",25.9,"21-12-2018",26,10,"Partly cloudy",83,10,"Partly cloudy","High","Humid"
21,12,2018,23,"Ho Chi Minh City","PM2.5 - Principal","21DEC18:23:00:00",67,14,"UG/M3","1 Hr","Valid","Moderate",19.9,"21-12-2018",25,9,"Clear",83,10,"Clear","Medium","Humid"
21,12,2019,0,"Ho Chi Minh City","PM2.5 - Principal","21DEC19:00:00:00",73,21,"UG/M3","1 Hr","Valid","Moderate",22.4,"21-12-2019",25,8,"Clear",75,10,"Clear","Medium","Humid"
21,12,2019,1,"Ho Chi Minh City","PM2.5 - Principal","21DEC19:01:00:00",81,30,"UG/M3","1 Hr","Valid","Moderate",26.2,"21-12-2019",24,8,"Clear",77,10,"Clear","Medium","Humid"
21,12,2019,10,"Ho Chi Minh City","PM2.5 - Principal","21DEC19:10:00:00",124,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",45,"21-12-2019",31,11,"Sunny",55,10,"Sunny","High","Normal"
21,12,2019,11,"Ho Chi Minh City","PM2.5 - Principal","21DEC19:11:00:00",127,47,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",46,"21-12-2019",31,10,"Partly cloudy",53,10,"Partly cloudy","High","Normal"
21,12,2019,12,"Ho Chi Minh City","PM2.5 - Principal","21DEC19:12:00:00",128,47,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",46.5,"21-12-2019",32,9,"Partly cloudy",51,10,"Partly cloudy","Medium","Normal"
21,12,2019,13,"Ho Chi Minh City","PM2.5 - Principal","21DEC19:13:00:00",117,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",42.2,"21-12-2019",32,8,"Partly cloudy",51,10,"Partly cloudy","Medium","Normal"
21,12,2019,14,"Ho Chi Minh City","PM2.5 - Principal","21DEC19:14:00:00",120,44,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",43.1,"21-12-2019",33,6,"Sunny",51,10,"Sunny","Low","Normal"
21,12,2019,15,"Ho Chi Minh City","PM2.5 - Principal","21DEC19:15:00:00",123,46,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",44.5,"21-12-2019",33,4,"Sunny",51,10,"Sunny","Low","Normal"
21,12,2019,16,"Ho Chi Minh City","PM2.5 - Principal","21DEC19:16:00:00",119,41,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",42.7,"21-12-2019",31,6,"Sunny",58,10,"Sunny","Low","Normal"
